DataLoader: found 20 files matching finewebedu10B/finewebedu_train_*.bin
/workspace/nanoGPT_1GPU_SPEEDRUN/train_gpt2_3060ti.py:307: UserWarning: The given buffer is not writable, and PyTorch does not support non-writable tensors. This means you can write to the underlying (supposedly non-writable) buffer using the tensor. You may want to copy the buffer to protect its data or make it writable before converting it to a tensor. This type of warning will be suppressed for the rest of this program. (Triggered internally at /pytorch/torch/csrc/utils/tensor_new.cpp:1581.)
  return torch.frombuffer(f.read(), dtype=torch.uint16)[256*2:]
DataLoader: found 1 files matching finewebedu10B/finewebedu_val_*.bin
Running in BF16 mode (no FP8 - RTX 3060 Ti)
Run ID: a99f82f1-58ad-45e4-9678-f42e8b823970
GPU: RTX 3060 Ti (8GB)
Config: batch_size=8, seq_len=12288, iters=7000
Tokens per step: 98,304
Total tokens: 688.1M
Val every 250 steps, checkpoint every 500 steps

Step	Loss	ValLoss	Time(ms)	kt/s	Window	ETA(m)
5949	3.719		3224	30.5	1536	56.5
5950	3.938		3136	31.3	1536	54.9
5951	3.844		3039	32.4	1536	53.2
5952	3.797		3187	30.8	1536	55.7
5953	3.672		3072	32.0	1536	53.7
5954	3.641		3090	31.8	1536	53.9
5955	3.891		3100	31.7	1536	54.0
5956	3.516		3027	32.5	1536	52.7
5957	3.547		3097	31.7	1536	53.9
5958	3.781		3088	31.8	1536	53.7
5959	3.562		3065	32.1	1536	53.2
5960	3.938		3315	29.7	1536	57.5
5961	3.594		3172	31.0	1536	55.0
5962	3.656		3069	32.0	1536	53.1
5963	3.688		3335	29.5	1536	57.7
5964	3.594		3156	31.2	1536	54.5
5965	3.797		3128	31.4	1536	54.0
5966	3.531		3256	30.2	1536	56.2
5967	3.578		3112	31.6	1536	53.6
5968	3.125		3265	30.1	1536	56.2
5969	3.500		3141	31.3	1536	54.0
5970	3.500		3095	31.8	1536	53.2
5971	3.734		3083	31.9	1536	52.9
5972	3.531		3050	32.2	1536	52.3
5973	3.516		3061	32.1	1536	52.4
5974	3.750		3067	32.1	1536	52.5
5975	3.391		3056	32.2	1536	52.3
5976	3.547		3103	31.7	1536	53.0
5977	3.734		3205	30.7	1536	54.7
5978	3.688		3141	31.3	1536	53.6
5979	3.344		3223	30.5	1536	54.9
5980	3.422		3090	31.8	1536	52.6
5981	3.703		3084	31.9	1536	52.4
5982	3.578		3235	30.4	1536	54.9
5983	3.500		3165	31.1	1536	53.7
5984	3.578		3089	31.8	1536	52.4
5985	3.891		3085	31.9	1536	52.2
5986	3.703		3132	31.4	1536	53.0
5987	3.641		3114	31.6	1536	52.6
5988	3.562		3074	32.0	1536	51.9
5989	3.781		3089	31.8	1536	52.1
5990	3.844		3075	32.0	1536	51.8
5991	3.594		3055	32.2	1536	51.4
5992	3.656		3147	31.2	1536	52.9
5993	3.656		3104	31.7	1536	52.1
5994	3.625		3055	32.2	1536	51.3
5995	3.797		3134	31.4	1536	52.5
5996	3.828		3042	32.3	1536	51.0
5997	3.609		2957	33.2	1536	49.5
5998	3.516		2971	33.1	1536	49.7
5999	3.703		3024	32.5	1536	50.5
6000	3.641		3072	32.0	1536	51.3
6001	3.656	3.654	3057	32.2	1536	51.0
Saved checkpoint at step 6000
6002	3.562		5761	17.1	1536	95.9
6003	3.672		3077	31.9	1536	51.2
6004	3.625		3063	32.1	1536	50.9
6005	3.734		3041	32.3	1536	50.5
6006	3.766		3117	31.5	1536	51.7
6007	3.500		3086	31.9	1536	51.1
6008	3.484		3076	32.0	1536	50.9
6009	3.609		3019	32.6	1536	49.9
6010	3.750		3076	32.0	1536	50.8
6011	3.547		3148	31.2	1536	51.9
6012	3.547		3058	32.1	1536	50.4
6013	3.906		3054	32.2	1536	50.3
6014	3.703		3027	32.5	1536	49.8
6015	3.750		3123	31.5	1536	51.3
6016	3.422		3062	32.1	1536	50.3
6017	3.625		3028	32.5	1536	49.7
6018	3.625		3017	32.6	1536	49.4
6019	3.453		3057	32.2	1536	50.0
6020	3.484		3082	31.9	1536	50.4
6021	3.641		3106	31.7	1536	50.7
6022	3.562		3084	31.9	1536	50.3
6023	3.703		3134	31.4	1536	51.1
6024	3.734		3116	31.6	1536	50.7
6025	3.641		3064	32.1	1536	49.8
6026	3.500		3138	31.3	1536	51.0
6027	3.859		3095	31.8	1536	50.2
6028	3.703		3109	31.6	1536	50.4
6029	3.703		3076	32.0	1536	49.8
6030	3.688		3107	31.6	1536	50.3
6031	3.438		3021	32.5	1536	48.8
6032	3.734		3059	32.1	1536	49.4
6033	3.453		3060	32.1	1536	49.4
6034	3.766		3052	32.2	1536	49.2
6035	4.094		3106	31.6	1536	50.0
6036	3.484		3373	29.1	1536	54.2
6037	3.594		3094	31.8	1536	49.7
6038	3.594		3076	32.0	1536	49.4
6039	3.938		3231	30.4	1536	51.8
6040	3.422		3127	31.4	1536	50.1
6041	3.641		3077	31.9	1536	49.2
6042	3.750		3005	32.7	1536	48.0
6043	3.656		3050	32.2	1536	48.7
6044	3.531		3072	32.0	1536	49.0
6045	3.859		3028	32.5	1536	48.2
6046	3.859		3074	32.0	1536	48.9
6047	3.578		3210	30.6	1536	51.0
6048	3.516		3074	32.0	1536	48.8
6049	3.688		3145	31.3	1536	49.9
6050	3.516		3024	32.5	1536	47.9
6051	3.547		3041	32.3	1536	48.2
6052	3.766		3079	31.9	1536	48.7
6053	3.422		3020	32.6	1536	47.7
6054	3.406		2969	33.1	1536	46.9
6055	3.391		2994	32.8	1536	47.2
6056	3.781		3043	32.3	1536	47.9
6057	3.109		3298	29.8	1536	51.9
6058	3.531		3003	32.7	1536	47.2
6059	3.953		3111	31.6	1536	48.8
6060	3.703		3033	32.4	1536	47.6
6061	3.672		3018	32.6	1536	47.3
6062	3.547		3112	31.6	1536	48.7
6063	3.453		3087	31.8	1536	48.3
6064	3.656		3080	31.9	1536	48.1
6065	3.656		3063	32.1	1536	47.8
6066	3.672		3091	31.8	1536	48.2
6067	3.656		3073	32.0	1536	47.8
6068	3.891		3047	32.3	1536	47.4
6069	3.625		3176	31.0	1536	49.3
6070	3.594		3118	31.5	1536	48.4
6071	3.500		3033	32.4	1536	47.0
6072	3.500		3084	31.9	1536	47.8
6073	3.719		3186	30.9	1536	49.3
6074	3.891		3110	31.6	1536	48.0
6075	3.828		3142	31.3	1536	48.5
6076	3.609		3081	31.9	1536	47.5
6077	3.516		3060	32.1	1536	47.1
6078	3.547		3134	31.4	1536	48.2
6079	3.688		3076	32.0	1536	47.3
6080	3.594		2991	32.9	1536	45.9
6081	3.781		3195	30.8	1536	49.0
6082	3.703		3145	31.3	1536	48.2
6083	3.500		3053	32.2	1536	46.7
6084	3.703		3115	31.6	1536	47.6
6085	3.609		3110	31.6	1536	47.5
6086	3.719		3047	32.3	1536	46.5
6087	3.516		3026	32.5	1536	46.1
6088	3.672		3097	31.7	1536	47.1
6089	3.531		3015	32.6	1536	45.8
6090	3.625		3117	31.5	1536	47.3
6091	3.844		3186	30.9	1536	48.3
6092	3.531		3087	31.8	1536	46.8
6093	3.562		3035	32.4	1536	45.9
6094	3.406		3062	32.1	1536	46.3
6095	4.062		3189	30.8	1536	48.2
6096	3.516		3106	31.7	1536	46.8
6097	3.625		3149	31.2	1536	47.4
6098	3.734		3081	31.9	1536	46.4
6099	3.547		3106	31.6	1536	46.7
6100	3.594		3114	31.6	1536	46.8
6101	3.672		3027	32.5	1536	45.4
6102	3.672		3207	30.7	1536	48.0
6103	3.750		3208	30.6	1536	48.0
6104	3.828		3177	30.9	1536	47.5
6105	3.547		3025	32.5	1536	45.2
6106	3.641		3029	32.5	1536	45.2
6107	3.969		3038	32.4	1536	45.3
6108	3.531		3004	32.7	1536	44.7
6109	3.578		3103	31.7	1536	46.1
6110	3.562		3044	32.3	1536	45.2
6111	3.766		3120	31.5	1536	46.3
6112	4.031		3233	30.4	1536	47.9
6113	3.578		3188	30.8	1536	47.2
6114	3.344		3053	32.2	1536	45.1
6115	3.734		3176	31.0	1536	46.9
6116	3.328		3096	31.8	1536	45.7
6117	3.453		3072	32.0	1536	45.3
6118	3.359		3083	31.9	1536	45.4
6119	3.312		3069	32.0	1536	45.1
6120	3.547		3078	31.9	1536	45.2
6121	3.375		3040	32.3	1536	44.6
6122	3.297		3062	32.1	1536	44.9
6123	3.562		3087	31.8	1536	45.2
6124	3.766		3290	29.9	1536	48.1
6125	3.516		3057	32.2	1536	44.6
6126	3.625		3052	32.2	1536	44.5
6127	3.531		3067	32.1	1536	44.7
6128	3.359		3091	31.8	1536	45.0
6129	3.531		3065	32.1	1536	44.5
6130	3.547		3092	31.8	1536	44.9
6131	3.266		3095	31.8	1536	44.9
6132	3.500		3149	31.2	1536	45.6
6133	3.438		3136	31.3	1536	45.4
6134	3.219		3061	32.1	1536	44.2
6135	3.406		3073	32.0	1536	44.4
6136	3.500		3012	32.6	1536	43.4
6137	3.234		2984	32.9	1536	43.0
6138	3.531		3028	32.5	1536	43.6
6139	3.391		3100	31.7	1536	44.5
6140	3.547		3030	32.4	1536	43.5
6141	3.906		3094	31.8	1536	44.3
6142	3.266		3114	31.6	1536	44.6
6143	3.359		3077	32.0	1536	44.0
6144	3.500		3283	29.9	1536	46.9
6145	3.625		3083	31.9	1536	44.0
6146	3.312		3022	32.5	1536	43.1
6147	3.594		3097	31.7	1536	44.1
6148	3.547		3013	32.6	1536	42.8
6149	3.469		3046	32.3	1536	43.3
6150	3.359		3076	32.0	1536	43.6
6151	3.578		3138	31.3	1536	44.5
6152	3.078		3095	31.8	1536	43.8
6153	3.438		3119	31.5	1536	44.1
6154	3.344		3028	32.5	1536	42.7
6155	3.609		3030	32.4	1536	42.7
6156	3.688		3100	31.7	1536	43.7
6157	3.703		3102	31.7	1536	43.6
6158	3.172		3064	32.1	1536	43.1
6159	3.438		3093	31.8	1536	43.4
6160	3.516		3108	31.6	1536	43.6
6161	3.531		3098	31.7	1536	43.4
6162	3.625		3120	31.5	1536	43.6
6163	3.594		3070	32.0	1536	42.9
6164	3.312		3054	32.2	1536	42.6
6165	3.328		3013	32.6	1536	42.0
6166	3.156		3066	32.1	1536	42.7
6167	3.203		3124	31.5	1536	43.4
6168	3.469		3076	32.0	1536	42.7
6169	3.641		3210	30.6	1536	44.5
6170	3.609		3103	31.7	1536	43.0
6171	3.641		3077	32.0	1536	42.6
6172	3.703		3158	31.1	1536	43.6
6173	3.406		3080	31.9	1536	42.5
6174	3.469		3115	31.6	1536	42.9
6175	3.547		2987	32.9	1536	41.1
6176	3.609		3099	31.7	1536	42.6
6177	3.672		3124	31.5	1536	42.9
6178	3.766		3128	31.4	1536	42.9
6179	3.625		3102	31.7	1536	42.5
6180	3.641		3104	31.7	1536	42.5
6181	3.594		3013	32.6	1536	41.2
6182	3.500		3108	31.6	1536	42.4
6183	3.297		3152	31.2	1536	43.0
6184	3.359		3208	30.6	1536	43.7
6185	3.547		3097	31.7	1536	42.1
6186	3.578		3147	31.2	1536	42.7
6187	3.469		3077	32.0	1536	41.7
6188	3.547		3088	31.8	1536	41.8
6189	3.828		3043	32.3	1536	41.2
6190	3.453		3095	31.8	1536	41.8
6191	3.859		3118	31.5	1536	42.1
6192	3.625		3096	31.7	1536	41.7
6193	3.562		3089	31.8	1536	41.6
6194	3.875		3145	31.3	1536	42.3
6195	3.734		3215	30.6	1536	43.2
6196	3.781		3161	31.1	1536	42.4
6197	3.516		3094	31.8	1536	41.5
6198	3.422		3059	32.1	1536	40.9
6199	3.578		3044	32.3	1536	40.7
6200	3.703		3061	32.1	1536	40.9
6201	3.359		3121	31.5	1536	41.6
6202	3.078		3141	31.3	1536	41.8
6203	3.703		3091	31.8	1536	41.1
6204	3.734		3067	32.1	1536	40.7
6205	3.531		3137	31.3	1536	41.6
6206	3.594		3063	32.1	1536	40.6
6207	3.531		3122	31.5	1536	41.3
6208	3.438		3149	31.2	1536	41.6
6209	3.734		3092	31.8	1536	40.8
6210	3.547		2995	32.8	1536	39.5
6211	3.734		3028	32.5	1536	39.9
6212	3.797		3111	31.6	1536	40.9
6213	3.703		3050	32.2	1536	40.1
6214	3.578		3165	31.1	1536	41.5
6215	3.422		3104	31.7	1536	40.7
6216	3.750		3121	31.5	1536	40.8
6217	3.781		3091	31.8	1536	40.4
6218	3.531		2998	32.8	1536	39.1
6219	3.453		3164	31.1	1536	41.2
6220	3.875		3075	32.0	1536	40.0
6221	3.953		3136	31.3	1536	40.8
6222	3.562		3061	32.1	1536	39.7
6223	3.797		3189	30.8	1536	41.3
6224	3.766		3051	32.2	1536	39.5
6225	3.516		3052	32.2	1536	39.5
6226	3.656		3104	31.7	1536	40.1
6227	3.703		3006	32.7	1536	38.8
6228	3.625		3271	30.1	1536	42.1
6229	3.625		3117	31.5	1536	40.1
6230	3.875		3146	31.2	1536	40.4
6231	3.312		3123	31.5	1536	40.1
6232	3.625		3048	32.3	1536	39.1
6233	3.609		3195	30.8	1536	40.9
6234	3.688		3142	31.3	1536	40.2
6235	3.562		3029	32.5	1536	38.7
6236	3.859		3005	32.7	1536	38.3
6237	3.656		3180	30.9	1536	40.5
6238	3.719		3148	31.2	1536	40.0
6239	4.250		3208	30.6	1536	40.7
6240	3.547		3081	31.9	1536	39.1
6241	4.312		3346	29.4	1536	42.4
6242	3.781		3083	31.9	1536	39.0
6243	3.734		2991	32.9	1536	37.8
6244	2.953		3167	31.0	1536	40.0
6245	3.578		3068	32.0	1536	38.7
6246	3.750		3085	31.9	1536	38.8
6247	3.656		3072	32.0	1536	38.6
6248	3.828		3061	32.1	1536	38.4
6249	3.531		3111	31.6	1536	39.0
6250	3.641		3251	30.2	1536	40.7
6251	3.594	3.658	3074	32.0	1536	38.4
6252	3.594		3058	32.1	1536	38.2
6253	3.562		3092	31.8	1536	38.5
6254	3.750		3050	32.2	1536	38.0
6255	3.484		3094	31.8	1536	38.5
6256	3.578		3117	31.5	1536	38.7
6257	3.844		3132	31.4	1536	38.8
6258	3.797		3115	31.6	1536	38.6
6259	3.766		3077	32.0	1536	38.0
6260	3.766		3253	30.2	1536	40.2
6261	3.688		3162	31.1	1536	39.0
6262	3.500		2996	32.8	1536	36.9
6263	3.547		3058	32.1	1536	37.6
6264	3.656		2987	32.9	1536	36.7
6265	3.812		3054	32.2	1536	37.5
6266	3.297		3039	32.4	1536	37.2
6267	3.703		3013	32.6	1536	36.9
6268	3.750		3105	31.7	1536	37.9
6269	3.422		3082	31.9	1536	37.6
6270	3.625		3049	32.2	1536	37.1
6271	3.906		3096	31.8	1536	37.7
6272	3.469		3050	32.2	1536	37.1
6273	3.625		3094	31.8	1536	37.5
6274	3.516		3061	32.1	1536	37.1
6275	3.875		3125	31.5	1536	37.8
6276	3.609		3125	31.5	1536	37.8
6277	3.281		3157	31.1	1536	38.1
6278	3.641		3056	32.2	1536	36.8
6279	3.750		3053	32.2	1536	36.7
6280	3.594		3059	32.1	1536	36.8
6281	3.469		3134	31.4	1536	37.6
6282	3.422		3132	31.4	1536	37.5
6283	3.812		3128	31.4	1536	37.4
6284	3.797		3032	32.4	1536	36.2
6285	3.531		3099	31.7	1536	37.0
6286	3.625		3060	32.1	1536	36.5
6287	3.656		3079	31.9	1536	36.6
6288	3.438		3057	32.2	1536	36.3
6289	3.797		3268	30.1	1536	38.8
6290	3.484		3068	32.0	1536	36.4
6291	3.656		3086	31.9	1536	36.5
6292	3.672		2984	32.9	1536	35.3
6293	3.484		3020	32.6	1536	35.6
6294	2.797		3199	30.7	1536	37.7
6295	3.625		3096	31.8	1536	36.4
6296	3.375		3024	32.5	1536	35.5
6297	3.594		3147	31.2	1536	36.9
6298	3.703		3066	32.1	1536	35.9
6299	3.391		3015	32.6	1536	35.3
6300	3.469		3053	32.2	1536	35.7
6301	3.656		2992	32.9	1536	34.9
6302	3.734		3112	31.6	1536	36.3
6303	3.422		3092	31.8	1536	36.0
6304	3.562		3010	32.7	1536	35.0
6305	3.516		3063	32.1	1536	35.5
6306	3.562		3057	32.2	1536	35.4
6307	3.688		3110	31.6	1536	36.0
6308	3.844		3081	31.9	1536	35.6
6309	3.891		3122	31.5	1536	36.0
6310	3.812		3071	32.0	1536	35.4
6311	3.469		3061	32.1	1536	35.2
6312	3.609		3044	32.3	1536	35.0
6313	3.672		3038	32.4	1536	34.8
6314	3.656		3039	32.4	1536	34.8
6315	3.453		3075	32.0	1536	35.2
6316	3.312		3049	32.2	1536	34.8
6317	3.750		3085	31.9	1536	35.2
6318	3.672		3017	32.6	1536	34.3
6319	3.703		3043	32.3	1536	34.6
6320	3.531		3040	32.3	1536	34.5
6321	3.500		3065	32.1	1536	34.7
6322	3.562		3032	32.4	1536	34.3
6323	3.594		3042	32.3	1536	34.4
6324	3.516		3047	32.3	1536	34.4
6325	3.875		3247	30.3	1536	36.6
6326	3.062		3275	30.0	1536	36.8
6327	3.625		3176	31.0	1536	35.7
6328	3.641		3078	31.9	1536	34.5
6329	3.641		3252	30.2	1536	36.4
6330	3.625		3070	32.0	1536	34.3
6331	3.547		3028	32.5	1536	33.8
6332	3.516		3079	31.9	1536	34.3
6333	3.531		3017	32.6	1536	33.6
6334	3.469		3001	32.8	1536	33.4
6335	3.500		3055	32.2	1536	33.9
6336	3.453		3034	32.4	1536	33.6
6337	3.500		3053	32.2	1536	33.8
6338	3.219		3151	31.2	1536	34.8
6339	3.828		3067	32.1	1536	33.8
6340	4.062		3040	32.3	1536	33.5
6341	3.500		3045	32.3	1536	33.5
6342	3.703		3078	31.9	1536	33.8
6343	3.188		3100	31.7	1536	34.0
6344	3.484		3069	32.0	1536	33.6
6345	3.344		3051	32.2	1536	33.4
6346	3.484		3078	31.9	1536	33.6
6347	3.531		3034	32.4	1536	33.1
6348	3.500		3050	32.2	1536	33.2
6349	3.734		3073	32.0	1536	33.4
6350	3.547		3060	32.1	1536	33.2
6351	3.531		3026	32.5	1536	32.8
6352	3.562		3118	31.5	1536	33.7
6353	3.562		3159	31.1	1536	34.1
6354	3.688		3147	31.2	1536	33.9
6355	3.578		3010	32.7	1536	32.4
6356	3.688		3059	32.1	1536	32.9
6357	3.766		3043	32.3	1536	32.7
6358	3.391		3211	30.6	1536	34.4
6359	3.516		3093	31.8	1536	33.1
6360	3.469		3029	32.5	1536	32.4
6361	3.703		3048	32.2	1536	32.5
6362	3.609		3073	32.0	1536	32.7
6363	3.547		3094	31.8	1536	32.9
6364	3.453		3088	31.8	1536	32.8
6365	3.406		3121	31.5	1536	33.1
6366	3.609		3167	31.0	1536	33.5
6367	3.703		3000	32.8	1536	31.7
6368	3.406		3048	32.2	1536	32.2
6369	3.516		3083	31.9	1536	32.5
6370	3.359		3020	32.6	1536	31.8
6371	3.219		3047	32.3	1536	32.0
6372	3.484		3091	31.8	1536	32.4
6373	3.484		3130	31.4	1536	32.8
6374	3.359		3104	31.7	1536	32.4
6375	3.141		3094	31.8	1536	32.3
6376	3.328		3017	32.6	1536	31.4
6377	3.484		3057	32.2	1536	31.8
6378	3.406		3143	31.3	1536	32.6
6379	3.297		3066	32.1	1536	31.8
6380	3.562		3022	32.5	1536	31.3
6381	3.578		3063	32.1	1536	31.7
6382	3.453		3046	32.3	1536	31.4
6383	3.562		3223	30.5	1536	33.2
6384	3.312		3105	31.7	1536	31.9
6385	3.453		3056	32.2	1536	31.4
6386	3.406		3009	32.7	1536	30.8
6387	3.766		3047	32.3	1536	31.2
6388	3.641		3027	32.5	1536	30.9
6389	3.672		3066	32.1	1536	31.3
6390	3.312		3109	31.6	1536	31.7
6391	3.547		3077	32.0	1536	31.3
6392	3.375		3017	32.6	1536	30.6
6393	3.547		3106	31.7	1536	31.5
6394	3.391		3110	31.6	1536	31.5
6395	3.391		3084	31.9	1536	31.2
6396	3.516		3056	32.2	1536	30.8
6397	3.609		3044	32.3	1536	30.6
6398	3.688		3187	30.8	1536	32.0
6399	3.234		3101	31.7	1536	31.1
6400	3.234		3109	31.6	1536	31.1
6401	3.562		3108	31.6	1536	31.1
6402	3.609		3118	31.5	1536	31.1
6403	3.375		3114	31.6	1536	31.0
6404	3.312		3073	32.0	1536	30.6
6405	3.344		3123	31.5	1536	31.0
6406	3.469		3082	31.9	1536	30.6
6407	4.031		3138	31.3	1536	31.1
6408	3.344		3031	32.4	1536	30.0
6409	3.484		3081	31.9	1536	30.4
6410	3.375		3029	32.5	1536	29.8
6411	3.672		3103	31.7	1536	30.5
6412	3.688		3042	32.3	1536	29.9
6413	3.266		3062	32.1	1536	30.0
6414	3.844		3129	31.4	1536	30.6
6415	3.484		3073	32.0	1536	30.0
6416	3.828		3141	31.3	1536	30.6
6417	3.516		3243	30.3	1536	31.6
6418	3.500		3105	31.7	1536	30.2
6419	3.406		3079	31.9	1536	29.9
6420	3.297		3066	32.1	1536	29.7
6421	3.625		2996	32.8	1536	29.0
6422	3.156		3088	31.8	1536	29.8
6423	3.328		3094	31.8	1536	29.8
6424	3.609		3136	31.3	1536	30.2
6425	3.203		3151	31.2	1536	30.2
6426	3.328		3089	31.8	1536	29.6
6427	3.672		3070	32.0	1536	29.4
6428	3.438		3089	31.8	1536	29.5
6429	3.375		3151	31.2	1536	30.0
6430	3.703		3044	32.3	1536	29.0
6431	3.516		3064	32.1	1536	29.1
6432	3.438		3088	31.8	1536	29.3
6433	3.562		3016	32.6	1536	28.6
6434	3.828		3116	31.5	1536	29.5
6435	3.469		3128	31.4	1536	29.5
6436	3.750		3026	32.5	1536	28.5
6437	3.391		3038	32.4	1536	28.6
6438	3.484		3081	31.9	1536	28.9
6439	3.594		3109	31.6	1536	29.1
6440	3.594		3181	30.9	1536	29.7
6441	3.188		3140	31.3	1536	29.3
6442	3.422		3129	31.4	1536	29.1
6443	3.562		3157	31.1	1536	29.4
6444	3.562		3071	32.0	1536	28.5
6445	3.656		3144	31.3	1536	29.1
6446	3.562		3172	31.0	1536	29.3
6447	3.734		3124	31.5	1536	28.8
6448	3.281		3057	32.2	1536	28.2
6449	3.531		3199	30.7	1536	29.4
6450	3.859		3195	30.8	1536	29.3
6451	3.047		3207	30.7	1536	29.4
6452	3.562		3078	31.9	1536	28.2
6453	3.547		3079	31.9	1536	28.1
6454	3.547		3119	31.5	1536	28.4
6455	3.547		3209	30.6	1536	29.2
6456	3.578		3076	32.0	1536	27.9
6457	3.906		3220	30.5	1536	29.2
6458	3.484		3049	32.2	1536	27.6
6459	3.344		3076	32.0	1536	27.8
6460	3.594		3064	32.1	1536	27.6
6461	3.297		3053	32.2	1536	27.5
6462	3.562		3065	32.1	1536	27.5
6463	3.625		3064	32.1	1536	27.5
6464	3.344		3055	32.2	1536	27.3
6465	3.766		3100	31.7	1536	27.7
6466	3.672		3204	30.7	1536	28.6
6467	4.656		3235	30.4	1536	28.8
6468	3.609		3096	31.7	1536	27.5
6469	3.438		3138	31.3	1536	27.8
6470	3.781		3058	32.1	1536	27.1
6471	3.391		3067	32.1	1536	27.1
6472	3.219		3104	31.7	1536	27.4
6473	3.562		3274	30.0	1536	28.8
6474	3.641		3123	31.5	1536	27.4
6475	3.734		3130	31.4	1536	27.4
6476	3.531		3066	32.1	1536	26.8
6477	3.484		3038	32.4	1536	26.5
6478	3.703		3093	31.8	1536	27.0
6479	3.703		3055	32.2	1536	26.6
6480	3.312		3257	30.2	1536	28.3
6481	3.672		3153	31.2	1536	27.3
6482	3.578		3003	32.7	1536	26.0
6483	3.469		3043	32.3	1536	26.3
6484	3.531		3120	31.5	1536	26.9
6485	3.859		3119	31.5	1536	26.8
6486	3.641		3168	31.0	1536	27.2
6487	3.594		3088	31.8	1536	26.5
6488	3.344		3085	31.9	1536	26.4
6489	3.562		3040	32.3	1536	25.9
6490	3.516		3085	31.9	1536	26.3
6491	3.531		2985	32.9	1536	25.4
6492	3.469		3089	31.8	1536	26.2
6493	3.344		3133	31.4	1536	26.5
6494	3.703		3086	31.9	1536	26.1
6495	3.641		3217	30.6	1536	27.1
6496	3.688		3088	31.8	1536	26.0
6497	3.516		3003	32.7	1536	25.2
6498	3.531		3034	32.4	1536	25.4
6499	3.578		3063	32.1	1536	25.6
6500	3.469		3024	32.5	1536	25.3
6501	3.547	3.475	3080	31.9	1536	25.7
Saved checkpoint at step 6500
6502	3.516		5765	17.1	1536	47.9
6503	3.703		3018	32.6	1536	25.0
6504	3.562		3032	32.4	1536	25.1
6505	3.609		2992	32.9	1536	24.7
6506	3.719		3171	31.0	1536	26.2
6507	3.766		3093	31.8	1536	25.5
6508	3.578		3113	31.6	1536	25.6
6509	3.578		2931	33.5	1536	24.0
6510	3.781		3072	32.0	1536	25.1
6511	3.641		3033	32.4	1536	24.8
6512	3.688		3066	32.1	1536	25.0
6513	3.562		3047	32.3	1536	24.8
6514	3.609		3050	32.2	1536	24.8
6515	3.578		3047	32.3	1536	24.7
6516	3.672		2960	33.2	1536	23.9
6517	3.672		3077	31.9	1536	24.8
6518	3.641		3062	32.1	1536	24.7
6519	3.609		3063	32.1	1536	24.6
6520	3.500		3071	32.0	1536	24.6
6521	3.609		3031	32.4	1536	24.2
6522	3.594		3093	31.8	1536	24.7
6523	3.594		3020	32.6	1536	24.1
6524	3.172		3120	31.5	1536	24.8
6525	3.625		3067	32.0	1536	24.3
6526	3.703		3044	32.3	1536	24.1
6527	3.484		3035	32.4	1536	24.0
6528	3.406		3046	32.3	1536	24.0
6529	3.625		3279	30.0	1536	25.8
6530	3.672		3124	31.5	1536	24.5
6531	3.562		3111	31.6	1536	24.4
6532	3.750		3070	32.0	1536	24.0
6533	3.656		3082	31.9	1536	24.0
6534	3.734		2996	32.8	1536	23.3
6535	4.031		3065	32.1	1536	23.8
6536	3.547		3075	32.0	1536	23.8
6537	3.297		3139	31.3	1536	24.3
6538	3.578		3192	30.8	1536	24.6
6539	3.359		3105	31.7	1536	23.9
6540	3.719		2989	32.9	1536	23.0
6541	3.594		3060	32.1	1536	23.5
6542	3.453		2994	32.8	1536	22.9
6543	3.609		3119	31.5	1536	23.8
6544	3.562		3042	32.3	1536	23.2
6545	3.562		3035	32.4	1536	23.1
6546	3.438		3052	32.2	1536	23.1
6547	3.500		3320	29.6	1536	25.1
6548	3.688		3031	32.4	1536	22.9
6549	3.438		3067	32.0	1536	23.1
6550	3.891		3138	31.3	1536	23.6
6551	3.375		3312	29.7	1536	24.8
6552	3.547		3079	31.9	1536	23.0
6553	3.562		3050	32.2	1536	22.8
6554	3.469		3040	32.3	1536	22.6
6555	3.375		3014	32.6	1536	22.4
6556	3.781		3121	31.5	1536	23.1
6557	3.703		3061	32.1	1536	22.7
6558	3.609		3014	32.6	1536	22.3
6559	3.422		3129	31.4	1536	23.1
6560	3.562		3069	32.0	1536	22.6
6561	3.281		3150	31.2	1536	23.1
6562	3.531		3088	31.8	1536	22.6
6563	3.406		3078	31.9	1536	22.5
6564	3.578		3057	32.2	1536	22.3
6565	3.531		3041	32.3	1536	22.1
6566	3.359		3043	32.3	1536	22.1
6567	3.625		2996	32.8	1536	21.7
6568	3.672		3020	32.5	1536	21.8
6569	3.734		3069	32.0	1536	22.1
6570	3.609		3171	31.0	1536	22.8
6571	3.500		3162	31.1	1536	22.7
6572	3.594		3175	31.0	1536	22.7
6573	3.578		3090	31.8	1536	22.0
6574	3.516		3110	31.6	1536	22.1
6575	3.609		3057	32.2	1536	21.7
6576	3.484		3060	32.1	1536	21.7
6577	3.547		3087	31.8	1536	21.8
6578	3.516		3052	32.2	1536	21.5
6579	3.484		3009	32.7	1536	21.2
6580	3.406		3042	32.3	1536	21.3
6581	3.406		3020	32.5	1536	21.1
6582	3.484		3133	31.4	1536	21.9
6583	3.703		3055	32.2	1536	21.3
6584	3.484		3109	31.6	1536	21.6
6585	3.625		3099	31.7	1536	21.5
6586	3.453		3078	31.9	1536	21.3
6587	3.672		3059	32.1	1536	21.1
6588	3.281		3174	31.0	1536	21.9
6589	3.531		3048	32.2	1536	20.9
6590	3.469		3018	32.6	1536	20.7
